,search_position,job_location,job_title,company,job_description,job_link
198,Data Analyst,"Remote in Denver, CO+1 location",Data Visualization Analyst,Charter School Growth Fund,"THE ORGANIZATION

The Charter School Growth Fund (CSGF) is a leading nonprofit venture philanthropy fund dedicated to identifying the nation's best public charter schools, investing in their expansion, and helping to increase their impact. Our ""portfolio"" includes 140+ charter school networks that operate 1,100+ schools and serve more than 500,000 students. We are committed to expanding the impact of schools that are closing achievement and opportunity gaps. CSGF operates with the same strategies, discipline, and focus as a venture capital firm by awarding multi-year grants and loans to talented education entrepreneurs building networks of high-quality charter schools that enroll traditionally underserved students. Ultimately, we think the portfolio can grow to serve ~1,000,000 students within a decade.

This is an exciting time to join the Charter School Growth Fund. We are launching our next philanthropic fund in 2022, building on our 15-year track record of success. CSGF's new five-year ""Fund IV"" will be larger in size and scope than previous funds, with a goal to continue to fuel charter sector growth, accelerate innovation, and strengthen long-term outcomes for students, particularly students of color and those from low-income backgrounds. Our new fund will continue to prioritize investments in leaders of color as our current portfolio is led by more than 50% leaders of color and more than 50% female leaders. We believe it is vital for the networks we support to be proximate to the lived experiences of the students and communities they serve.

THE OPPORTUNITY

About Our Team

With the launch of the next philanthropic fund, the Analytics team is expanding and evolving to meet the growing needs of an ever increasingly data driven organization. The Analytics team sits at the intersection of our investment, impact, innovation, policy, finance, and talent teams which all have data needs to drive their goals. The Analytics team also serves the need to progress monitor CSGF's key performance indicators that measure our impact across the network. These insights are shared internally as well as with our many funders. In addition, we seek to expand the role of analytics to provide direct analysis support to our growing portfolio of charter school networks. To accomplish this, we leverage nationally collected data sets from a variety of sources and provide flexible and timely analysis to our many stakeholders and partners.

The team is made up of three core functions: engineering, data products, and insights research. The full-time permanent role will develop data products, particularly dashboards, for technical and non-technical audiences. This role reports to the Director of Data Products.

Our Analytics Stack

Google Cloud (backbone architecture)
Airflow (data ingestion and orchestration)
BigQuery (data warehouse)
dbt Cloud (data modeling/monitoring)
Tableau (data visualization)

About This Role

As a Data Analyst you will deliver on customer-centered data and analytical products that enhance efficiency, support data-driven decision-making, and enable our organization to scale. Specifically, you will support the growth and maintenance of our current dashboard portfolio in Tableau. In addition, you will have direct involvement in the reporting and analysis of key performance indicators, including student outcomes and school performance metrics.

KEY RESPONSIBILITIES

Below is a general outline of responsibilities. CSGF is a fast-moving organization, roles and responsibilities may change to meet the needs of the organization and the charter networks we support.

It is not expected that every candidate will meet all of the desired qualifications; above all else, we are seeking candidates with an eagerness and ability to learn new skills and solve interesting problems in an environment that encourages creative thinking, quick feedback loops, and opportunities for professional development.

Data Visualization

Build and maintain interactive Tableau dashboards and infographics that enable actionable insights, tailoring visualizations to meet the needs of users while adhering to brand standards
Execute a variety of techniques in Tableau, including forming relationships between multiple data sources, creating field calculations and dashboard actions, and designing more advanced charts (e.g., hex-tile maps, lollipop charts, donut charts, etc.
Synthesize qualitative data, communicating key themes and messages through visualizations
Develop dashboard mock-ups to help elicit and define requirements of data requests
Actively searches for opportunities to experiment with different design approaches and formats, contributing to the team's ongoing efforts to innovate and improve its product line

Data Collection & Validation

Participate in smaller-scale collection cycles throughout the year, including designing surveys, compiling survey results, and reporting outcomes
Perform quality audits of collected data and providing assistance to resolve issues
Support the development and execution of data workflows that ingest, validate, test and model data for analytics needs

Data Modeling and Reporting

Partner with the Analytics Engineer to develop a metrics layer in SQL to centralize organizational key performance measures
Support the Analytics Engineer in transforming datasets for end products, modeling data in a way that empowers end users to answer their own questions
Query from the data warehouse in SQL, calculating and aggregating data when necessary, to respond to data requests.
Support due diligence on high-performing charter school operators by conducting analysis and developing products to display achievement and enrollment data

You're a good fit if you are:

A design-savvy analyst or data-savvy designer with high interest in designing data visualizations and telling impactful stories
Excited about leveraging the wealth of education data we currently collect to influence decision making and increase our impact
Interest or passion in education and commitment to CSGF's mission

You care about questions like:

What is the most essential information to present and visualize in a dashboard?
How can I strategically implement visual design elements (e.g., color, contrast, alignment, white space etc.)?
What would it take for us to always collect valid and clean data for analysis?
How can I ensure that my SQL query returns the correct output to answer the question that Team ABC asked?
REQUIRED QUALIFICATIONS

Expected Skills and Characteristics

Exceptional quantitative skills with demonstrated ability to create data visualizations
Intermediate to advanced knowledge of spreadsheets (e.g., Excel, Google Sheets), including lookup functions and pivot tables.
Outstanding written and verbal communication skills and storytelling ability
Strong attention to detail and focus on accuracy over urgency
Capacity to quickly learn new skills, seek honest feedback from peers and mentors, and know when to ask for help

Nice to Haves But Not Necessary

Experience with data visualization tools (ex: Tableau, PowerBI, Looker, etc)
Experience with visual design tools (ex: Adobe Creative Suite, Figma, etc.)
Experience with SQL, specifically in BigQuery

Professional Experience

At least one year of full-time professional experience in data analytics, education, and/or similar fields
WORKING AT CSGF

We are focused on hiring and developing great people and believe that building diverse perspectives across our team makes us more effective in expanding our impact. (This is reflected in Our Commitment to Diversity Statement.) Our core values are:

We work relentlessly to create efficient, measurable, and sustainable results. We strive for excellence and pursue our mission tenaciously. Ideally, you thrive working in a self-directed manner in a fluid environment where flexibility and tenacity are required.
We embrace calculated risks and new approaches. We have an entrepreneurial spirit that welcomes innovation, diversity of ideas, and risk. We rely on you to question conventional wisdom and think independently.
We are truthful, fair, and trustworthy in all aspects of our work. We hold ourselves and our partners to the highest ethical standards. We trust you will too.
We appreciate the challenges faced by education entrepreneurs and recognize the limits of our own knowledge. We understand that our ultimate success depends on that of our partners. Your humility will be key to building trusted and authentic relationships.
We value each of our team members as individuals but believe that we achieve the best results by working together. We willingly sacrifice individual interests and recognition for greater collective impact. We hope having fun at work is important to you and that you are a team player.
COMPENSATION

Compensation is commensurate with experience and education. The target salary range for this role is $65,000 - $85,000 annually. CSGF offers a very competitive compensation package.

START DATE

CSGF is seeking candidates who can start as soon as possible.

COVID-19 VACCINATION POLICY

Unless prohibited by state or local law, CSGF requires that all staff be fully vaccinated with an FDA or WHO authorized vaccine (or approved for an exemption as a reasonable accommodation due to a medical reason or sincerely held religious belief). CSGF abides by each state's requirements and acknowledges those may change over time. If moved forward to the phone screen stage, you have the chance to ask the talent team any questions you may have about this requirement.

Charter School Growth Fund provides equal employment opportunity for all applicants and employees.",https://www.indeed.com/rc/clk?jk=13c4731fb05dbbb3&fccid=407ec4f95b5dffaa&vjs=3
199,Data Analyst,"Plymouth, MI",Data Analyst,Helm,"Who are we looking for?Helm is seeking a Data Analytics professional to play a key role in creating and advancing the Helm analytics landscape in a fast-paced, agile environment.*One must be excited and encouraged to work with multiple levels of stakeholders to make data actionable and ensure data integrity. We are a small to mid-sized rapidly growing organization, and this opportunity will play an important part in our continued evolution.*Responsibilities: Provide ongoing reports by generating and providing analysisInterpret data and analyze results using statistical techniquesDevelop and implement data analytics and other strategies that optimize efficiency and qualityIdentify, analyze, and interpret trends or patterns in complex data setsFilter and ""clean"" data by reviewing reports and performance indicators to locate and correct problemsLocate and define new process improvement opportunitiesUse knowledge of the specific data available, forecasting/analysis methods and visualization capabilities to enhance requirements and provide insightful suggestions to business stakeholdersIdentify key performance indicators (KPIs) with clear objectives and consistently monitor productivityWhy work for us?We offer a culture centered around accountability, integrity, and results; paired with great benefits and competitive salary. Benefits include Health, Dental, and Vision coverage, 401 (k) with company match, PTO, flexible hours and more.For nearly 80 years, Helm has been helping brands enhance their appeal and inspire loyalty through our evolving set of unique, customizable, and client-focused services.Your brand is our passion.****PM20Education/ Experience:  BA/BS in Business, Data Analytics, or related fields In addition to 1-2 years previous experience in any one or more of these disciplines: BA, DA, PM -OR- Recent successful internship in a relative fieldJob Type: Full-timePay: $80,000.00 - $90,000.00 per year",https://www.indeed.com/company/Helm/jobs/Data-Analyst-c3243ed7b0a2a484?fccid=db24f5122479a837&vjs=3
200,Data Analyst,"Detroit, IL+9 locations",CDAO - Data Analyst,General Motors,"Job Description

The Chief Data & Analytics Office (CDAO) operates to provide analytics, data and business intelligence support to businesses across the company. This role supports GM's Digital Business Team (DBT), specifically around the recently launched OnStar Guardian app, focused on growing the OnStar business by bringing key OnStar safety features outside the vehicle and into communities.

Roles and Responsibilities

You will be responsible for OKR and KPI measurement, presenting updates to the Safety and Security LOB business partners
You will quantify the impacts of new initiatives, root causing changes in performance, and perform frequent ad hoc analyses
You will help create work related to strategy, roadmap, critical metric definition, reporting and dashboards.
You will be responsible for analyzing database tables and writing queries to create consumption data assets. Additionally, you will be responsible for working with IT and business partners to identify data feeds and data points that need to be created.
You will support analytical projects from conception to completion with high velocity and quality, be cognizant of status, roadblocks and pace of project throughout and escalate as necessary to ensure success and on-time delivery to business partners.
You are a partner with the Safety and Security LOB business team, with an expectation to provide proactive insights and actions to improve the business based on your analysis.

Required Qualification:

You are naturally curious and are energized understanding the why behind the what
5+ years of experience translating business needs to analytic solutions, influencing decisions through turning raw data into compelling stories, and completing the project life cycle through achieving measurable outcomes.
Proven experience working with complex data and analytics projects as the primary liaison with business partners/leaders
A proclivity for quantitative concepts, including academic/professional experience in one or more of the following fields: computer science, mathematics, finance, statistics, physics, engineering, biostatistics, cognitive or neurosciences, behavioral economics, econometrics
Ability to develop & maintain relationships with business stakeholders, partially through accountability, following up on requests and delivering on commitments. Ability to collaborate cross-functionally to ensure project success.
Thrives in a collaborative atmosphere and believe in the power of innovation through differing viewpoints
Ability to quickly ramp up on new domains and understand business needs
Strong business domain knowledge - customer experience, contact center performance, business analytics, sales/marketing analytics
Expertise in creating consumption data assets and deploying reports using BI tools such as PowerBI or Cognos
Expertise in programming languages such as SQL, Python or R
Bachelors' Degree or equivalent work experience

Preferred Qualification:

Analytical experience in supporting a subscription business
Prior experience in a start-up environment
Experience with product and/or app analytics
Advanced degree in a quantitative field

About GM

Our vision is a world with Zero Crashes, Zero Emissions and Zero Congestion and we embrace the responsibility to lead the change that will make our world better, safer and more equitable for all.

Why Join Us

We aspire to be the most inclusive company in the world. We believe we all must make a choice every day - individually and collectively - to drive meaningful change through our words, our deeds and our culture. Our Work Appropriately philosophy supports our foundation of inclusion and provides employees the flexibility to work where they can have the greatest impact on achieving our goals, dependent on role needs. Every day, we want every employee, no matter their background, ethnicity, preferences, or location, to feel they belong to one General Motors team.

Benefits Overview

The goal of the General Motors total rewards program is to support the health and well-being of you and your family. Our comprehensive compensation plan incudes, the following benefits, in addition to many others:
Paid time off including vacation days, holidays, and parental leave for mothers, fathers and adoptive parents;Healthcare (including a triple tax advantaged health savings account and wellness incentive), dental, vision and life insurance plans to cover you and your family;Company and matching contributions to 401K savings plan to help you save for retirement;Global recognition program for peers and leaders to recognize and be recognized for results and behaviors that reflect our company values;
Tuition assistance and student loan refinancing;Discount on GM vehicles for you, your family and friends.

Diversity Information

General Motors is committed to being a workplace that is not only free of discrimination, but one that genuinely fosters inclusion and belonging. We strongly believe that workforce diversity creates an environment in which our employees can thrive and develop better products for our customers. We understand and embrace the variety through which people gain experiences whether through professional, personal, educational, or volunteer opportunities.GM is proud to be an equal opportunity employer.

We encourage interested candidates to review the key responsibilities and qualifications and apply for any positions that match your skills and capabilities.

Equal Employment Opportunity Statements

The policy of General Motors is to extend opportunities to qualified applicants and employees on an equal basis regardless of an individual's age, race, color, sex, religion, national origin, disability, sexual orientation, gender identity/expression or veteran status. Additionally, General Motors is committed to being an Equal Employment Opportunity (EEO) Employer and offers opportunities to all job seekers including individuals with disabilities. If you need a reasonable accommodation to assist with your job search or application for employment, email us atCareers.Accommodations@GM.com. In your email, please include a description of the specific accommodation you are requesting as well as the job title and requisition number of the position for which you are applying.",https://www.indeed.com/rc/clk?jk=bdab3c99f0b04704&fccid=116680a29a847a70&vjs=3
201,Data Analyst,"Marietta, GA 30067 30067",Jr. Data Analyst,GigaMonster Networks LLC,"GigaMonster Networks is seeking an entry level Jr. Data Analyst to join our growing team!
The Jr. Data Analysts will work cooperatively with our Marketing, Business Development, and Finance Teams to accomplish department goals and other subject matter by gathering, validating, documenting various data, and conducting analytics tasks.
The Jr. Data Analyst will perform various functions, including data collection and analysis to identify useful trends and provide management with relevant information that will facilitate informed decisions.
The ideal candidate must leverage quantitative and qualitative information to analyze and identify opportunities to improve. This role requires high-level communications skills, a strong sense of urgency, and focus on how their analyses will impact the respective business units.
Responsibilities
Collect, analyze, and evaluate data collected from various sources, identify new data sources or ways to look at the data.
Building reports and dashboards for Marketing & Sales Executives. Recommend and strategize new data points and structure for better reporting and analysis.
Collaborate actively with marketing, product, and operations to drive growth and optimization as it pertains to subscribers and revenue.
Analyze historic marketing data to identify trends for future campaigns and marketing strategies.
Proactively monitor all data sources, ensuring all data is synchronized and readily available.
Assist in preparing materials for board meetings, all-hands presentations, and other ad hoc reporting.
Conduct full lifecycle of analytics projects, including pulling, manipulating, and exporting data from project requirements documentation to design and execution.
Create KPI dashboards and reports to provide analytics and transparency across the organization.
Be a collaborative team member who readily shares knowledge and accepts & provides feedback.
Build trusted relationships through proactive account management and effective project delivery.
Foster an environment of continuous improvement that adapts quickly to changes and focuses on agile development principles.",https://www.indeed.com/rc/clk?jk=53cf176946bfc00a&fccid=832bd7f5c5eaae53&vjs=3
202,Data Analyst,"Orlando, FL 32801 32801 (South Eola area)",Entry Level Business Analyst,Cyber Wave LLC,"Hi,Hope you are doing great.Title: Business AnalystLocation: Orlando, FLRequirement:Knowledge in Business AnalystStrong Comm SkillsJob Types: Full-time, InternshipPay: $65,000.00 - $70,000.00 per yearBenefits:Health insuranceSchedule:8 hour shiftAbility to commute/relocate:Orlando, FL: Reliably commute or planning to relocate before starting work (Preferred)Application Question(s):Are you located in USA?Let me know your visa status?Are you interested in work on our W2?Work Location: One location",https://www.indeed.com/company/Cyber-Wave-LLC/jobs/Entry-Level-Business-Analyst-0657b08cd6024199?fccid=fa0cd5657bf954e1&vjs=3
203,Data Analyst,Remote,Business and Data Analyst,Digital Strategy LLC,"Position Description: Digital Strategy is seeking a Business and Data Analyst with excellent communication and analytical skills to provide support to federal clients in developing report requirements, executive briefings, and performing data analysis for various business processes. The candidate will work with the federal and contractor teams to understand analytical and reporting needs and develop requirements for reports, dashboards, and other decision support artifacts. Specific duties will include but are not limited to the following:Work with clients and contractor teams to gather information and develop requirements and mockups for reports and dashboardsDevelop visually appealing graphics and process flows to convey decision support informationDevelop reports and charts with key indicators to provide updates on metricsPosition Requirements: Bachelor’s degree in Communications, Information Systems, Finance, Economics, Business, or similar majors.Five (5) or more years of work experience, preferably in government consulting or on Information Technology projects.At least three (3) of experience in developing and delivering functional requirements and mockups for reports or system functionality required.At least three (3) of experience with data analysis and visualization projects required.Experience developing visually appealing graphics, charts, and process flows required.Candidate needs to have strong attention to detail and ability to grasp and teach new processes/information rapidly.Excellent verbal and written communication skills required.Experience working with web applications and databases highly desired.Job Type: Full-timePay: $70,000.00 - $80,000.00 per yearBenefits:401(k)401(k) matchingDental insuranceHealth insuranceLife insurancePaid time offVision insuranceSchedule:8 hour shiftMonday to FridayEducation:Bachelor's (Required)Experience:Requirements Gathering: 3 years (Required)Data Analysis & Visualization: 3 years (Required)Work Location: Remote",https://www.indeed.com/company/Digital-Strategy-LLC/jobs/Business-Data-Analyst-546ad97077f3a633?fccid=67f747960f85b8bf&vjs=3
204,Data Analyst,Remote,Data Analyst Bootcamp Instructor,New Apprenticeship,"Job Role: Data Bootcamp InstructorReports to: Program ManagerNew Apprenticeship offers Bootcamp and tech apprenticeship programs in the areas of digital marketing, data analytics, and ServiceNow. Our apprenticeship programs are registered under the U.S. Department of Labor. Our mission is to bridge the skills gap by offering experience-based learning for underrepresented populations to launch into an IT career.We are looking for a Data Analytics expert to lead our online 8-week Bootcamp program. Through the instructor-led training, the learners in the Bootcamp will have support to develop competencies and prepare for an interview to land a full-time role with a New Apprenticeship employer partner.Instructor-led training for all sessions of the 8-week bootcamp (19 training sessions)8 weeks training; SQL, Linux, Python, Data analysis using Excel, ITILCurriculum is providedSessions occur Mon/Wed/Thurs from 5:30pm-7:30pm CSTQualificationsAn instructor should have strong knowledge of the above topics with 3-5 years of relevant industry experience. Additionally, teaching experience is strongly preferred. Once a good working relationship is established through these opportunities, we'd like to continue working with you for our future bootcamps/apprenticeship programs!We look forward to connecting with qualified instructors who are passionate about training the next generation of talent!Work SpecificationsCompensation: $65/hrEmployment status: 1099 ContractorLocation: Anywhere/Remote training via ZoomJob Types: Part-time, ContractPay: $65.00 per hourExperience:relevant industry: 3 years (Required)Teaching: 3 years (Preferred)Work Location: Remote",https://www.indeed.com/company/New-Apprenticeship/jobs/Data-Analyst-Bootcamp-Instructor-a0cc72b09d8dda7a?fccid=d690218d13945475&vjs=3
205,Data Analyst,Remote,Data Analyst Bootcamp Instructor,New Apprenticeship,"Job Role: Data Bootcamp InstructorReports to: Program ManagerNew Apprenticeship offers Bootcamp and tech apprenticeship programs in the areas of digital marketing, data analytics, and ServiceNow. Our apprenticeship programs are registered under the U.S. Department of Labor. Our mission is to bridge the skills gap by offering experience-based learning for underrepresented populations to launch into an IT career.We are looking for a Data Analytics expert to lead our online 8-week Bootcamp program. Through the instructor-led training, the learners in the Bootcamp will have support to develop competencies and prepare for an interview to land a full-time role with a New Apprenticeship employer partner.Instructor-led training for all sessions of the 8-week bootcamp (19 training sessions)8 weeks training; SQL, Linux, Python, Data analysis using Excel, ITILCurriculum is providedSessions occur Mon/Wed/Thurs from 5:30pm-7:30pm CSTQualificationsAn instructor should have strong knowledge of the above topics with 3-5 years of relevant industry experience. Additionally, teaching experience is strongly preferred. Once a good working relationship is established through these opportunities, we'd like to continue working with you for our future bootcamps/apprenticeship programs!We look forward to connecting with qualified instructors who are passionate about training the next generation of talent!Work SpecificationsCompensation: $65/hrEmployment status: 1099 ContractorLocation: Anywhere/Remote training via ZoomJob Types: Part-time, ContractPay: $65.00 per hourExperience:relevant industry: 3 years (Required)Teaching: 3 years (Preferred)Work Location: Remote",https://www.indeed.com/company/New-Apprenticeship/jobs/Data-Analyst-Bootcamp-Instructor-a0cc72b09d8dda7a?fccid=d690218d13945475&vjs=3
206,Data Analyst,Remote,Data Analyst,Accorian,"What makes you perfect for this role:You have 4+ years of experience working in analytical roles in business strategy, business intelligence, product analytics or data analytics teamsYou are an SQL expert with deep comfort in writing queries,manipulating large data sets and working with raw data to extract insightsYou have demonstrated hands-on experience in working with product/engineering teams to implement tracking for user actionsYou are comfortable with Google Analytics or equivalent App AnalyticsYou have experience with A/B testing methodologies and post-test analysisYou thrive in fast-paced, high-growth environmentsYou are data curious, and always willing to dig deeper to understand dataStrong communication and presentation skills, and ability to influence and motivate team members at all levelsYou can manage multiple concurrent projects in a cross-functional environmentYou are familiar with Looker or similar BI reporting toolsYou are comfortable with Google Analytics or equivalent App Analytics softwareYou have a BA/BS or Graduate degree in a quantitative or business-oriented field, or equivalent practical experienceExperience with subscription-based businesses, or experience with LTV and ROI is a plusKnowledge of ETL/data pipelines, experience with Redshift and/or BigQuery is a plusJob Type: Full-timePay: $120,000.00 - $135,000.00 per yearSchedule:Monday to FridayExperience:data analytics: 5 years (Required)SQL: 3 years (Required)business intelligence: 3 years (Required)Work Location: Remote",https://www.indeed.com/company/EshaIT/jobs/Data-Analyst-f603090a007a76a8?fccid=ca9b15be2d8407a8&vjs=3
207,Data Analyst,"Aguadilla, PR 00603 00603+2 locations",Data Scientist Analyst Asc,LOCKHEED MARTIN CORPORATION,"COVID-19 continues to significantly impact our employees, families and communities. With employee health and safety as our top priority, and as a federal contractor, Lockheed Martin is taking action to address the increased risk and uncertainty COVID variants pose in the workplace and ensuring we meet our commitments to national security.

To uphold safety for all employees, we will continue to request vaccination status for all Lockheed Martin employees including new hires. All current and newly hired employees who are unvaccinated will be required to adhere to onsite safety protocols.
Description:The Lockheed Martin Chief Data & Analytics Office (CDAO) supporting Rotary and Mission Systems (RMS) is responsible for developing strategies and implementing integrated, cross-functional solutions that transform operations through data-based decisions that deliver business-based outcomes. Our Data Science Team is at the forefront of our digital transformation as they build data science, artificial intelligence, and machine learning solutions to drive tangible business improvements.


The RMS CDAO Data Science Analyst will be a hands-on practitioner tasked with conducting experiments, building solutions, and partnering with stakeholders and analysts to identify new opportunities utilizing the large sets of structured and unstructured data. They will leverage their knowledge and experience to deliver insights into business problems. The selected candidate will be a practicing data scientist.

The work location is the Aguadilla, Puerto Rico facility; full-time telecommuters will be considered for this position but must reside in Puerto Rico.

Duties and responsibilities include, but are not limited to:
Apply and/or develop advanced technologies, scientific principles, theories, and concepts to identify meaningful patterns in data in sometimes ambiguous problem spacesResponsible for modeling complex business problems, discovering insights and identifying opportunities using statistical, algorithmic, mining, and visualization techniquesCollaborate with business stakeholders to identify business opportunities and requirements to develop associated analytical models that deliver useful, actionable insights, or recommendations
Basic Qualifications:
A Bachelor’s degree in Data Science, Scientific, Engineering, Math, or other relevant areaUS PersonAbility to communicate how computer science and statistics is used to solve data and business problemsStrong knowledge of basic and Bayesian statistical concepts such as correlation, linear regression, optimization, and how they can be applied to algorithm developmentStrong problem-solving skills and business acumen, and demonstrated excellent oral and written communication skillsAbility to partner with stakeholders and peers (e.g. data analysts, data engineers) to identify and solve a business problem
Desired Skills:
Understanding of model interpretation and explainability
Experience with storytelling and visualizations within the realm of data analytics
Experience working with virtual teamsExperience with Python or similar, Pandas, sklearn, tensorflow, pytorch, Domino or AWS/Docker, Jupyter Notebooks
Experience with machine learning pipelines and related tools such as GitLab
BASIC QUALIFICATIONS:
job.Qualifications

Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
Join us at Lockheed Martin, where your mission is ours. Our customers tackle the hardest missions. Those that demand extraordinary amounts of courage, resilience and precision. They’re dangerous. Critical. Sometimes they even provide an opportunity to change the world and save lives. Those are the missions we care about.

As a leading technology innovation company, Lockheed Martin’s vast team works with partners around the world to bring proven performance to our customers’ toughest challenges. Lockheed Martin has employees based in many states throughout the U.S., and Internationally, with business locations in many nations and territories.
EXPERIENCE LEVEL:
Experienced Professional",https://www.indeed.com/rc/clk?jk=98a34c93d9b647fa&fccid=aeb15e43a6800b9d&vjs=3
208,Data Analyst,"Atlanta, GA","CDC (Contractor) Data Analyst - COVID-19 Taskforce (Salary: $55,000-$59,000",Abt Associates,"CDC (Contractor) Data Analyst - COVID-19 Taskforce (Salary: $55,000-$59,000))Must sit in Atlanta, GAThe Data Analyst will work as a CDC Contractor on the COVID-19 Epi Taskforce supporting vaccine effectiveness and other pandemic response activities.RESPONSIBILITIES (vary with years of relevant experience and education): Support study planning, protocol development, and study logistics, possibly including developing and keeping task trackers, protocol organization, organization of study documents (e.g. SOPs, forms, reports, etc.), and preparing study-related materials and overviewsMonitor data submissions from research study partnersProvide data cleaning and management support for research studies and surveillance platformsContribute to production of study/surveillance summaries or manuscripts for publication.Ensure the security and confidentiality of analytical data files and provide data file documentation describing the scientific data source.Coordinating or participating in routine study or surveillance meetings, possibly including taking study minutes and preparing materials on study progress.Manage epidemiological and laboratory data by using SAS or equivalent statistical package (e.g. R)Familiarity with data management software packages (e.g. R, REDCap, Microsoft Access, Excel, EpiInfo, STATA, etc.)Conduct analyses including frequencies, longitudinal data analysis, and univariate and multivariate modeling techniques (linear regression, logistic regression, generalized linear models, and survival analysis)Perform data quality assurance activities, including identifying and resolving any inconsistencies in data flow, data outside legitimate ranges, and illogical data responses by developing data quality reports and investigation and resolution of data anomalies or errors by using a combination of software packages including SAS or R, MS Access and Excel, and other software (e.g. REDCap)Convert datasets from multiple different sources into SAS datasetsManage data stored in a variety of file formats such as SAS datasets, Microsoft Access, Microsoft Excel, SQL, and ASCII filesManipulate and transform data that are stored in a variety of file formatsExplore the use of data visualization platforms (e.g. R, Power BI, mapping software) to quickly summarize study findingsSupport data visualization activities (both for hypothesis generation and to share data with the response) in order to develop communication materials such as data sets, slide sets and summary reportsPerform daily/weekly data runs and create daily/weekly reportsTrouble shoot issues with daily/weekly data runsWork on ongoing basis to improve and automate codeConducts weekly data cleaning and generate weekly error reportsDatabase management and upkeep as well as complete ad hoc data requestsDetermine sampling methodologies to implement if case counts exceed certain thresholds, characterize surveillance back-fill to help with real-time interpretation of dataDetermine how to best present age/sex/race adjusted estimates in daily/weekly reports, describe and work to minimize biases related to missingness of key variables such as race/ethnicityWork with internal CDC staff/programs to push data to interactive public-facing website on weekly basis.Compile individual-level data submitted from multiple external partners in diverse data formats and merge with laboratory testing results from CDC or contract laboratoriesTrack completeness and quality of data over timePrepare summary tables and descriptive analyses of results on a regular basisHave the necessary resources, skills, and materials to support the following data management lifecycle activities: execute the coordination of data entry processes, create data entry forms in software packages such as Microsoft Access and REDCap and perform data entry as requiredResponsible for tracking of problem resolution related to data quality assurance activities by maintaining data-correction logbooks and/or files in order to improve the quality of the data collection/acquisition processCreate and modify SAS (or other) programs used for data management and create documentation for programs describing their functions and associated processes and outputSupport the design, development, and implementation of surveillance tools to collect epidemiologic dataCommunicate analytic results to internal CDC staff and external partners in a clear, concise and timely mannerAssist researchers in developing analytical programs in SAS or R and assist researchers in determining the appropriate statistical techniques to apply to their analysesPREFERRED QUALIFICATIONS: Bachelorâ€™s degree with 4+ years of relevant experienceM.S. in statistics or mathematics with 2+ years of work experienceMPH with a concentration in Epidemiology or Biostatistics with 2+ years of work experienceCapable of fundamental programming SAS, R, SUDAAN, STATA or other statistical software for data analysis, survey data analysis, and data managementDesired Skills and Experience: CDC experienceExperience on an outbreak response in any capacityMinimum QualificationsBachelorâ€™s Degree + Three years of relevant experience, or Masterâ€™s DegreeAbt Associates is an Affirmative Action/Equal Opportunity employer committed to fostering a diverse workforce. Abt Associates provides market-competitive salaries and comprehensive employee benefits. Local candidates strongly encouraged to apply.Disclaimer: Abt Associates will never ask candidates for money in exchange for an offer of employment.Job Type: Full-timePay: $55,000.00 - $59,000.00 per year",https://www.indeed.com/company/Abt-Associates/jobs/Cdc-Data-Analyst-58224bb98640cf76?fccid=a13c40c13c1aafa9&vjs=3
209,Data Analyst,Remote,HR Data Analyst Expert,Henry Michaels and Associates,"Purpose of the Position:The HR Data Analyst enables HR to provide world class HR services across key focus areas and meet the strategic objective of “data-driven HR”; Data Analytics, Insights and HR business intelligenceThe role is crucial in providing an advisory service and guidance to management, and various other stakeholders, regarding HR insights and metrics that is intuitive for businessThe position is responsible for providing data driven insights and analytics across the business to aid effective decision makingThe position will report to the HR Data Analytics Lead and will work closely with HR Data Governance, Reporting & Analytics team and other HR Operations teams, across the broader HR function and directly with the businessThe following job description is intended to describe the general nature of the job that may include other duties as assumed or assigned; it is not intended to be all-inclusive or limit of the duties of the position.Job Types: Full-time, ContractPay: $61.00 - $71.00 per hourSchedule:Monday to FridayEducation:Bachelor's (Preferred)Experience:SAP Embedded People Analytics Stories functionality: 1 year (Required)Advanced HR analytics skills: 2 years (Required)HR Operations: 8 years (Required)Work Location: Remote",https://www.indeed.com/company/Henry-Michaels-and-Associates/jobs/Human-Resource-Data-Analyst-Expert-06d8e7b3f8f05efe?fccid=103806d7a21600d3&vjs=3
