,search_position,job_location,job_title,company,job_description,job_link
110,Data Analyst,"Calgary, AB",Student Data Analyst,City of Calgary,"If you are committed to public service, enjoy collaborating with others, share our values and have a desire to learn and grow, join The City of Calgary . City employees deliver the services, run the programs and operate the facilities which make a difference in our community. The City offers unique, diverse jobs and a variety of work locations. Together we make Calgary a great place to make a living, a great place to make a life.

The City is committed to fostering a respectful, inclusive and equitable workplace which is representative of the community we serve. We welcome those who have demonstrated a commitment to upholding the values of equity, diversity, inclusion, anti-racism and reconciliation. Applications are encouraged from members of groups that are historically disadvantaged and underrepresented. Accommodations are available during the hiring process, upon request.

As a summer student, you will be given meaningful, productive and challenging assignments while being introduced to a career in municipal government. The successful applicant will have experience with data analytics and translating technical data into business insights and recommendations, to support data-driven decision-making for Calgary Parks. This data specialist will work directly with the Business & Policy Planning team to better understand the utilization of Calgary’s parks and inform operational and capital decisions.
As a Data Analyst, you will be involved in the collection, analysis, dissemination and maintenance of information. Primary duties include:
Assist with planning and organizing data collection studies.
Develop and maintain databases.
Support the coordination of Calgary Parks’ analytical models.
Produce technical documents pertaining to potential data analysis options, processes, methods and models.
Provide advice and guidance on the use and interpretation of relevant data sources, and assist with resolving issues.
Compile, validate and interpret data, and develop related maps, visualizations and statistical reports.
Qualifications
Working towards a diploma or degree in Statistics, Geographic Information System (GIS), Computer Science, Engineering, Mathematics or other related programs of study may be considered.
Experience in data analysis, statistics, and interpretation and management of data would be considered an asset.
Intermediate proficiency in MS Office, Arc GIS will be considered assets.
Experience with collecting, verifying and analyzing data, working with GIS, spreadsheets, databases and data analysis tools and programs.
Experience with and working knowledge of the following programs will be considered a significant asset:
Environics
ESRI Suite of Products
Power BI
Google Analytics
Various programming languages e.g. Java, C++, R, Python, Arcade or others.
Exceptional analytical skills and the ability to structure and transform data to enable analysis by others.
Strong communication skills; ability to synthesize complex technical concepts and data trends and present results into easy to understand reports and presentations.
Success in this role requires candidate to have collaborative attitude, self-motivated, attention to detail, accountability, critical thinking, problem solving, organizational and time management skills.
Pre-Employment Requirements
Must be currently enrolled in school on a full-time basis with the intent to return to school full-time in the Fall of 2022
If invited to an interview, you will be asked to provide an unofficial transcript or an enrollment verification letter (indicating the program and year you are currently completing).

Union: CUPE Local 38


Business Unit: Calgary Parks
Position Type: Temporary Student (May - August)
Location: 800 Macleod Trail SE
Compensation: $25.85 per hour
Days of Work: This position works a 5 day
work week with 1 day off in a 3 week cycle.
Hours of work: Standard 35 hour work week
Audience: Internal/External
Apply By: March 18, 2022
Job ID #: 305263
Apply for Job

test",https://ca.indeed.com/rc/clk?jk=75fd5a0b8213e773&fccid=4fac8d665ce49365&vjs=3
111,Data Analyst,"Mississauga, ON",Data Analyst,Belvika Trade & Packaging,"Belvika Trade & Packaging Ltd. is a leading one-stop contract packaging company, specializing in precision packing of dry foods, chocolate and confectionary products from multiple facilities totaling more than 250,000 ft2. Belvika is a 29-year-old, 100% owned Canadian Company and has grown to be one of the largest co-packers of confectionary and snack products in Canada. Belvika uses its extensive experience in managing both manual processes and automated equipment to handle primary and secondary packaging of products for some of the world’s best known confectionary brands.


Belvika is an equal opportunity employer; offering competitive wages, shared benefit plan, ongoing training and an interesting and challenging work environment. We will provide the tools and training that you require to excel at your role together with access to Senior Management to provide additional support and guidance. We welcome and encourage applications from people with disabilities. Accommodations are available on request for candidates taking part in all aspects of the selection process.


Belvika is currently seeking a Data Analyst for its Mississauga facility. The Data Analyst will be responsible for entering, modifying and analyzing data in the Nulogy database.


The successful candidate will:

Process requests including set-up, modification or inactivation of customer, vendor, material and pricing master in NULOGY.
Work closely with other business teams like Finance, Accounts Receivable, Procurement, Sales, etc. to make sure appropriate authorization and data completeness is obtained.
Review audit reports, identify errors and correct root cause.
When needed, provide appropriate teams direction for corrections to ensure accurate and timely issue resolution.
Develop and maintain cross-functional relationships with the other teams in the business.
Ensure effective documentation of business requirements, process and training content to ensure the successful implementation.
Participate in training various Master Data objects and systems to improve skills and knowledge.
Think through new problems, and proactively develop plans for issues not addressed by established procedure.
Support the development of key performance indicators to measure the strength of end-to-end processes.

Education/Work experience requirements:

Post-Secondary Degree and/or Diploma in a related discipline (i.e. Business, Engineering, Sciences, Supply Chain Management or computer science )
Experience with NULOGY is an asset
APICS designation or actively working towards is a valuable asset

Key technical & behavioural competencies:

Strong communication and interpersonal skills;
Highly motivated and able to work independently;
Ability to multi-task and establish priorities;
Excellent problem solving and decision-making skills;
Proficiency with Microsoft products such as Word and Excel.


We thank all candidates for their interest; however only those most qualified will be contacted.",https://ca.indeed.com/rc/clk?jk=25a6018667f778b3&fccid=e02d6060f6ab06da&vjs=3
112,Data Analyst,"London, ON",Data Analyst - Amazon,StarTech.com,"The Data Analyst (Amazon) is responsible for performing the analytics on Amazon markets globally to inform and align development of the Product Availability strategy with the Channel, following the guidance of the Director, Category Management. The successful incumbent reports key metrics around inventory to determine if the strategy is working.

The Data Analyst (Amazon) acts as an advisor to the Amazon Digital Merchandiser with a critical lens to product availability and identifying opportunities. Supporting the Amazon Digital Merchandiser by communicating the strategy with cross-functional teams and working closely with the Order Suggestion Team, Sales Coordinators, and the Bid Desk are also important functions of this role.

What will you be doing?
Identifying the Cost of Lost Sales for each Amazon market, working closely with the Amazon Digital Merchandiser to algin on a strategy to optimize inventory by market, assisting in forecasting the demand and providing input to the Director, Product Strategy
Taking the lead in communicating the strategy cross-functionally with the Operations teams
Measuring the results against the demand plan and suggesting alternative actions if the strategy is not working
Acting as a pivot within the Product Strategy team to co-ordinate tactics that execute on the Product Availability strategy for specific product lines
Utilizing Customer and Transactional Counts data to assess the risk and opportunities associated with inventory
Harnessing internal and external data sources to help the Product Strategy team make better decisions regarding Product Availability
Assisting in creating a demand plan for Amazon by market for top SKUs
Allocating Inventory for SKUs performing well at Amazon

What can you bring to the table?

Post-secondary education - Bachelor’s degree in Mathematics, Supply chain, Business, Statistics, or relevant cumulative experience
At least 2 years of working experience as a Data Analyst or Inventory Analyst
Familiarity with Amazon’s forecasting platform would be an asset
Strong working knowledge of cleaning and compiling large sets of data, data mining, and creating reports
Robust analytical skills with the ability to organize, analyze and disseminate complex data
Strong knowledge of and proven experience with BI reporting packages such as Excel, Power Pivot and Power BI
Strong critical thinking and analytical skills
Adept at queries, reporting, summarizing and presenting findings
Strong attention to detail
Ability to communicate analytic results in a clear and concise manner
An independent self-starter, with an inquisitive mind

What’s in it for you?

Remote work-from-home environment
Comprehensive Benefit Plan and RRSP Matching
Competitive Vacation Policy
Fitness Subsidy
Training and Development Program
Paid Charity Day and Regular Company Fun Events
Free Parking and Subsidized Employee Café
StarTech.com Product Discount
Bonus Plan

About us
We are in the business of human-centered experiences starting with yours. We believe delivering on our promise of ""hard-to-find, made easy"" begins with an employee experience founded in opportunity, teamwork, empowerment, and curious minds always asking what if. Not only does our commitment to the exceptional deepen relationships with our partners and customers, it also ignites connection within our team.

Born and raised in London, Ontario, Canada and now taking on the world, we are a vibrant and growing tech company with a proven track-record of success. StarTech.com makes it easy for IT professionals around the globe to identify, find, get and use the hard-to-find connectivity parts they need to enable and enhance their technology solutions.

Operating in 23 countries globally, we are honoured to be named by Kincentric in 2019 as one of Canada’s “Best Employers” as well as “one of Canada’s fastest growing companies” for a ninth year in a row by “Profit 500”.

StarTech.com is an Equal Opportunity Employer. In accordance with the Accessibility for Ontarians with Disabilities Act, 2005 and the Ontario Human Rights Code, StarTech.com will provide accommodations throughout the recruitment, selection and/or assessment process to applicants with disabilities. If selected to participate in the recruitment, selection and/or assessment process, please inform Human Resources of the nature of any accommodation(s) that you may require in respect of any materials or processes used to ensure your equal participation.",https://ca.indeed.com/rc/clk?jk=cc7c5324b292a7bb&fccid=d658e4ef727e7574&vjs=3
113,Data Analyst,"Toronto, ON+2 locations",Data Analyst,MSi Corp (Bell Canada),"Our major telecom client, Bell Canada, is looking for an experienced BI data analyst to work on large scale IT projects. The ideal candidate would have a minimum of 3 years experience in this field. Bilingualism, French/English, is considered an asset.Key Responsibilities: Work with business analysts to understand the business requirementsTranslate business requirements into technical ETL solutionsSupport the current production versions and help investigate issues and identify root causes and get it fixed as soon as possibleKey Competencies and Experience: Bachelor's degree in Computer Science, Information Systems is an assetStrong MS-Excel experience is requiredStrong Python skills is requiredGood problem solving and debugging skillsExperience in the development of complex data queries and processes using various tools and technologiesExperience in detailed data analysisExperience in data presentations and visualizationsExperience in presenting data reports to management and executivesExperience with reading, writing, and editing SQL proceduresExperience with ETL development as a data analystMicrostrategy tool experience is an assetBackground in a customer interfacing roleExperience with some of the following packages & tools: SAS, SQL, R, Matlab, Python, Microstrategy, Tableau, etc.Bilingualism, French/English, considered an assetMoerae Solutions Incorporated values diversity and is an equal opportunity employer. We are committed to providing employment accommodation in accordance with the Ontario Human Rights Code and the Accessibility for Ontarians with Disabilities Act. MSi welcomes and encourages people with disabilities and is committed to ensuring equal access and participation for people with disabilities. We are committed to treating people with disabilities in a way that maintains dignity and independence. Accommodations are available upon request for candidates taking part in all aspects of the recruitment/selection process as a result of disability.Job Type: Full-timeSchedule:Monday to Friday",https://ca.indeed.com/company/MSi-Corp/jobs/Data-Analyst-336bb1b63f1026d1?fccid=183e06e7def5a52c&vjs=3
114,Data Analyst,"Toronto, ON","Analyst, Residential Operations",Four Seasons,"The Analyst, Residential Operations is responsible for supporting the Global Residential Operations teams through providing high quality operational data analysis. This position will be a resource to the Global Residential Operations team (Managers, Director, VP/SVP) to support efforts around residential service, people management and stakeholder relationships. The role will have exposure and accountability in supporting our existing residential properties and developing projects.
Key Activities
Analysis and Research
Assist with developing and implementing operational KPIs to measure performance
Provide operational analysis to better understand operational KPIs
Provide monthly, quarterly, year operational performance related reporting to management team
Harvest and analyze operational data to determine trends, develop new processes and support global initiatives and/or company goals
Proactively seek out, filter and consolidate data and information from various sources to provide meaningful, actionable, insights to share with the Global Operations team
Gather and interpret data from operational systems to improve processes and optimize results
Research and analyze industry practices and Global Residential Operations processes and tools to support an environment of continuous improvement.
Support of Open and Operating Properties
Collect and analyze leading operational best practices and innovations
Assist with operations reviews for the various residential models – Private Residences, condo hotels, rental, standalone, etc
Support with the rollout / implementation of global programs and other new initiatives
Manage technical support tickets as required with the ability to conduct operational system training as required
Review Teams channels to understand questions being asked to determine trends
Assist in understanding homeowner satisfaction.
Residential Operations Tools and Support
Assist with compiling, organizing, and maintaining various tools to support operational platforms and systems, including Residential Operations SharePoint sites, Residential Property Management System, Yammer, etc.
Assist in development and rollout of new operating guidelines
Manage system access requests and distribution as required
Assist with planning and coordination of global quarterly call conference calls; to include agenda, securing presenters, presentation creation
Assist with the coordination and execution of the Annual Global Residential Leadership conference planning and meeting logistics.
Key Behavioural Competencies
Team player with an excellent attitude and strong work ethic
Creative problem solver, able to access multiple information sources to solve problems
Ability to work under pressure and multitask
Able to work independently, take initiative, use sound judgement, and be proactive in taking on new tasks.
Strong interpersonal skills, who can work cooperatively with others to accomplish common tasks and objectives
Excellent organizational skills
Excellent attention to details and accuracy
Excellent demonstration of maturity, initiative, and resourcefulness.
Key Functional Competencies
Strong customer service knowledge
Excellent verbal and written communication skills
Strong reading comprehension and competency using new technologies
Excellent analytical skills.
Education and Experience
University Degree with a focus on hospitality, hotel management, real estate or property management
Hospitality and mixed-use exposure preferred
3-5 years of related experience in hospitality industry and project analysis.
Technical Skills and Knowledge
Highly proficient in Microsoft Office 365 - Excel, Word, and PowerPoint
Experience in using website development software – SharePoint an asset
Ability to learn and understand additional technical knowledge and skills as required
Understanding of the branded residential/real estate, vacation home market and industry an asset
Good understanding of the hospitality industry, particularly the luxury segment.
All internal transfer applications should be completed in Workday by March 22, 2022.
All applicants must have eligibility to work in Canada.
Four Seasons is committed to providing employment accommodation in accordance with the Ontario Human Rights Code and the Accessibility for Ontarians with Disabilities Act. If contacted for an employment opportunity, please advise Human Resources if you require accommodation.",https://ca.indeed.com/rc/clk?jk=5ef0c2ffec012cff&fccid=9474516a9efc22f2&vjs=3
115,Data Analyst,"Remote in Vancouver, BC",Business Analyst,WBM TECHNOLOGIES INC.,"WBM Technologies is one of the world’s largest and most sophisticated Managed IT Solution providers. We are a team of people who are better because of everyone around us.
We are looking to hire an enthusiastic individual that is looking to have a career with a world-class organization, in a fun, upbeat environment.
You will be joining one of Canada’s largest managed services companies in a business analyst role, providing support within our Enterprise Print Team. The successful candidate will spend part of their time in a client-facing environment, gathering information to support business activities, and part of their time providing back-end support through data analysis and remote client communications.
While there is no experience required, we will be seeking individuals that have the following skillset:
Exceptional Customer Service skills
Comfortable working in the Microsoft suite, particularly with Excel and Word.
Interest and/or familiarity with other office applications and technologies is an asset
Hard-working and enthusiastic
Punctual with strong attention to detail
Combination of work from home, office centrally located in Vancouver, and flexibility to travel within the GVRD
Must have a valid driver’s license
Offering a competitive starting salary and significant opportunities for career advancement.
Thank you for your interest in working with WBM Technologies!
Additional Details
Only applicants selected for an interview will be contacted. We sincerely thank all applicants for their interest in WBM.
Connect with us on Facebook @wbmtech, on Twitter @wbmtech, and on LinkedIn @wbmtech.
Join our team, and write your own story.",https://ca.indeed.com/rc/clk?jk=a8a099d4ef245473&fccid=4444def73644e9d5&vjs=3
116,Data Analyst,"Halifax, NS+2 locations",Data Analyst,CGI Inc,"Position Description:
Looking for an opportunity to work in the financial services industry leveraging your business analyst skills? We are looking for an intermediate data analyst, with experience in analyzing data used for reporting purposes. Persons should have a high degree of consulting ability and business acumen, be technical, be knowledgeable in operational processes, and be very good at documentation and communication. This opportunity involves the analysis of data requirements for the integration of new business units into an existing application. Knowledge of Oracle, Cognos (or other reporting tools), and general data analysis techniques is required. These roles will appeal to someone with a high degree of organizational abilities. We offer the opportunity to work with Canada’s largest Information Technology Outsourcing and Management Consulting Company, who have been rated as one of the top employers in Canada. CGI is a true global presence in a fast-paced and energetic atmosphere where your personal and professional growth is accelerated by your desire and sense of commitment. CGI’s continuous growth is a testament to the confidence clients place in them and to the dedication of their professionals. At CGI, all employees are called members because they feel a powerful sense of ownership and accountability.


Job Duties and Responsibilities
Accountable for the creation of governance documentation including processes and procedures needed to improve database security for an existing application. This includes:
Reviewing existing data capture/processing capabilities of the existing systemDocumentation of the existing system data modelCollaborate with the BSA to evaluate the integration requirements for the new business unitsDocumentation of requirements to modify the data model/reporting to accommodate the integration

Must Have Technical Skills
Knowledge of SDLC processesKnowledge of ticketing systems such as Service NowRequirements Analysis and verificationData modellingWorking knowledge of OracleKnowledge of Quality Assurance principlesMinimum 2-year post-secondary education in IT or related disciple with 5+ years experience as a Systems/Business AnalystAttention to detailExcellent technical documentation skillsStrong analytical skills; ability to root cause data issuesStrong communication skills
Nice To Have Technical Skills
Experience with Oracle Database AdministrationExperience with IT SecurityExperience with Capital Markets/Banking
Soft Skills
Strong interpersonal skillsStrong written and oral and comprehension communication skills
Positive attitude
Flexibility, self-motivated, and has the ability to give and receive feedback
Ability to working effectively and collaboratively with others to achieve common goalsAble to multitask effectivelyHave excellent time management, task planning and prioritization skillsAble to adapt quickly to changing client requirementsAble to work effectively with minimal supervisionEnjoy working in a self-teaching, learning organizationAbility to build strong relationships with clients and team member
#LI-GB1
Skills:
Data Modeling
Oracle
ServiceNow
What you can expect from us:
Build your career with us.

It is an extraordinary time to be in business. As digital transformation continues to accelerate, CGI is at the center of this change—supporting our clients’ digital journeys and offering our professionals exciting career opportunities.

At CGI, our success comes from the talent and commitment of our professionals. As one team, we share the challenges and rewards that come from growing our company, which reinforces our culture of ownership. All of our professionals benefit from the value we collectively create.

Be part of building one of the largest independent technology and business services firms in the world.

Learn more about CGI at www.cgi.com.

No unsolicited agency referrals please.

CGI is an equal opportunity employer. In addition, CGI is committed to providing accommodations for people with disabilities in accordance with provincial legislation. Please let us know if you require a reasonable accommodation due to a disability during any aspect of the recruitment process and we will work with you to address your needs.",https://ca.indeed.com/rc/clk?jk=052b2d15505ffdd4&fccid=43a69183767d4301&vjs=3
117,Data Analyst,"Burnaby, BC",Data Analyst,Advesa Digital Solutions,"We are a SaaS company that specializes in E-Commerce and Consumer Packaged Goods. We measure, analyze, and predict sales and product assortment using numerous data collection methodologies. Through our reports, our clients gain valuable insights into the macro and micro trends in the industry. We are a dynamic firm with offices in Canada and Vietnam.*We rely upon our Data Analysts to structure, clean and manage our various data sources, create advanced visualizations for internal and external use and help write research reports. The analyst will help our organization provide our clients with timely, relevant, and actionable data and insights into key market trends. The Data Analyst is an expanding role that will require a candidate to have worked extensively with Tableau Prep and Python for a minimum of one year with each. This position will work both independently and as part of a team to help manage our large datasets, produce data-centric reports and help uncover the ""why"" behind the data.RESPONSIBILITIES:Maintain, organize and analyze primary and third-party datasets using Power BI, Tableau, Tableau Prep, Python, MySQL and Excel.Create automated processes to align and merge internally created and externally sourced datasets into a single sourceCreate compelling visualizations within Tableau.Create custom dashboards within Tableau to assist our clientele in comparing data.Provide written insights and commentary to help simplify and explain complex trendsPartner with Sales and other data analysts to create insights and dashboards to optimize our revenue growthIdentify and analyze varied types of data to discover trends and patternsEffectively visualize data in a meaningful and informative wayPropose recommendations and findings based on your analyses to business leaders, executives, and key stakeholdersEstablish KPIs that help track the health of our businessInfluence and empower your fellow coworkers to make more data-driven decisionsUphold high standards of data ethics and the responsible use of data**Qualifications Required:3+ years of proven experience as a Data AnalystAn enthusiastic approach to taking on new opportunities and challengesA commitment to navigating our internal operations to achieve the best team and business resultsThe ability to collaborate fluently with cross-functional partners.The skills to set clear objectives with an emphasis on accountability while striving to reach your highest potentialProven skills, education, and/or applicable certifications in:  * SQL  * Visualization tools (Tableau, Looker, Power BI)*Job Types: Full-time, PermanentSalary: $60,000.00-$75,000.00 per yearBenefits:Casual dressCompany eventsDental careDisability insuranceExtended health careLife insuranceOn-site gymOn-site parkingPaid time offRRSP matchTuition reimbursementVision careWellness programWork from homeSchedule:8 hour shiftMonday to FridayExperience:Data & Technical Business Analysts: 2 years (preferred)Power BI: 1 year (preferred)Tableau: 1 year (preferred)",https://ca.indeed.com/company/Advesa-Digital-Solutions/jobs/Data-Analyst-c09ce82d2b731506?fccid=d665c30dbf38daf4&vjs=3
118,Data Analyst,"Ottawa, ON+1 location",Data Entry Analyst,MSi Corp (Bell Canada),"Our telecom client, Bell Canada, is looking for Data Entry Analysts to work on contract for a customer data validation and research project. The ideal candidates would have a minimum of one year experience in data entry and customer service.Key Responsibilities and Job Duties: Prepare and sort documents for data entryResearch and validate company info, resolve discrepancies, and obtain further information when neededReview source data and process documents for data entry purposesEnsure all entered data are accurate and completeResearch data by using tools such as Google, Bing, and Government related sitesKey Competencies and Experience: Aptitude for numbers, accuracy, and analysisAbility to manage multiple tasks at one timeStrong customer service skillsExperience with Microsoft (Word, Excel)Ability to work quickly and accurately under pressureStrong written and oral communication skillsAbility to utilize new systems and toolsGood understanding of Canadian corporations structureBilingual (French/English) is a strong assetMoerae Solutions Incorporated values diversity and is an equal opportunity employer. We are committed to providing employment accommodation in accordance with the Ontario Human Rights Code and the Accessibility for Ontarians with Disabilities Act. MSi welcomes and encourages people with disabilities and is committed to ensuring equal access and participation for people with disabilities. We are committed to treating people with disabilities in a way that maintains dignity and independence. Accommodations are available upon request for candidates taking part in all aspects of the recruitment/selection process as a result of disability.Job Types: Full-time, Fixed term contractSalary: $19.00 per hourSchedule:Monday to FridayLanguage:French (preferred)",https://ca.indeed.com/company/MSi-Corp/jobs/Data-Entry-Analyst-c801892fc1bf115a?fccid=183e06e7def5a52c&vjs=3
119,Data Analyst,Canada,"Data Analyst, Business Intelligence (Toronto)",StackAdapt,"We are looking for a Data Analyst to join our Programmatic Partnerships & Business Solutions Team. As a Data Analyst, you will provide quantitative analyses, market & industry expertise and strategic recommendations to cross-functional teams within StackAdapt. You will articulate business questions, pulling numbers from multiple & large datasets to provide meaningful business insights and become a subject-matter expert on programmatic landscape and supply side dynamics.
StackAdapt is a Remote First company, we are open to candidates located anywhere in the GTA for this position.
What you'll be doing:
Responsible for developing automated, scalable reporting and analytics solutions for the Programmatic Partnerships Team
Continuously and meticulously monitor, report & review business metrics and supply quality with internal stakeholders
Assist Partnerships as well as Sales Team members to analyze campaigns performance, identify internal & external trends from data, troubleshoot issues, identify new supply opportunities and address ad hoc data requests
Own and drive initiatives that improve internal efficiencies, attain supply optimization rapidly adopting and keeping up with latest industry trends & initiatives
Partner closely with Inventory & Data Partnerships, Product Solutions, Platform Quality Teams, as well as work cross-functionally on data analysis providing meaningful and strategic recommendations to teams
We'll be reaching out to applicants that have:
Bachelor’s or Master’s degree in a quantitative field, with a proven academic track record (e.g., finance, economics, statistics, math, etc.)
Minimum 1+ years of working experience in a quantitative or analytics-driven environment with solid understanding of statistical techniques
Experience working with large datasets with strong technical skills (SQL, Python, R, etc.)
Experience scripting with SQL, extracting large sets of data and designing ETL flows
Minimum 1+ years of experience with data visualization tools (Tableau, Qlik, Looker, Google Data Studio, etc.)
Strong verbal and written communication skills, comfortable presenting detailed technical and statistical analyses to senior stakeholders.
Programmatic Advertising experience/expertise in working with RTB, DSPs, SSPs, publishers or other related platforms is a plus.
StackAdapters Enjoy:
Competitive salary
Full benefits from League on day one of employment
RRSP Matching
Work from home reimbursements
Coverage and support of personal development initiatives (conferences, courses, etc)
An awesome parental leave policy
A weekly $15 lunch credit via Ritual
A friendly, welcoming, and supportive culture
Our social and team events (virtually!)
About StackAdapt
StackAdapt is a self-serve programmatic advertising platform used by the most exceptional digital marketers. This state-of-the-art platform is where some of the most progressive work in machine learning meets cutting-edge user experience. Ad buyers plan, execute, and manage data-driven digital advertising campaigns across all devices, inventory, and publisher partners. StackAdapt is a Top 100 Software Product on G2, being the only DSP on the Best Software Products and Highest Satisfaction lists.
We've been recognized for our high performing campaign conversion rates, award-winning customer service, and innovation by numerous industry publications including:
#1 DSP on G2 and leader in the Video and Cross-Channel Advertising Categories
Top 5 on Ad Age's 2022 Best Places to Work
Great Place to Work® named StackAdapt as one of Canada’s Best Workplaces for Start-ups in 2021
A Top Growing Company in Canada based on the Globe and Mail's 2020 Business Report
Named a Technology Fast 50™ Program Winner for 2021
StackAdapt is a diverse and inclusive team of collaborative, hardworking individuals trying to make a dent in the universe. We are an equal opportunity employer and we are happy to work with applicants requesting accommodation at any stage of the hiring process. We welcome and encourage anyone and everyone to apply.
#LI-Remote",https://ca.indeed.com/rc/clk?jk=02b2d66067f2993a&fccid=8125fd19a28b99fe&vjs=3
120,Data Analyst,Remote,Game Data Analyst,Eastside Games,"WHAT DOES IT MEAN TO WORK AT ESG?
We are East Side Games - a pillar in beautiful Vancouver’s gaming community. Our mission is to create games that are easy to pick up, hard to put down, and don’t suck! We put players at the heart of our evolution, independence, and profitability. With their help, we’ve defined the narrative idle gaming space with huge IPs that reach the lives of millions globally... And we’re just getting started!
Culture rules here, and that’s what makes us unique. We put people at the core of what we do. We believe that you can steer the ship of your career, and we anchor through support, trust, and connection. Tackle your challenges, share your learnings, then share a drink with the studio in our weekly Cheers Friday Announcements. Have we piqued your curiosity? Then check out our amazing Culture and Benefits!
WHAT IMPACT CAN A GAME DATA ANALYST HAVE AT ESG
At East Side Games, we all band together to deliver a world-class gameplay experience for our players around the globe. Whether that’s working with Ricky and the Gang on Trailer Park Boys: Greasy Money, or on any of our other current or upcoming titles, you’re committed to making memorable player experiences. Everyone has an impact here. As a Game Data Analyst, you create actionable insights from the data we collect that directly leads to product improvements. Through a deep understanding of our player’s behaviour, you’ll work on building dashboards and reports that ultimately lead to a world-class game experience our players cherish.
WHAT YOU MIGHT DO IN YOUR DAY TO DAY
Evaluate and explore opportunities in our games and operations, through detailed querying and analysis of our data.
Be a key bridge between data, game design, and the business through the creation of reports and dashboards, helping to illustrate the ongoing story told by our data.
Build partnerships with each team member, sharing the tools and insights that improve retention and monetization within our products.
Formulate hypotheses and run a variety of A/B tests to determine the best strategies to implement into our products.
Continuously improve, maintain, and develop our analytics tools and predictive models for our games.
WHAT YOU BRING TO ESG
A bachelor's degree in mathematics, statistics, computer science, economics, or a related quantitative field; or a graduate degree in data science or business analytics.
Expert level knowledge of SQL (e.g., window functions), Tableau, and proficiency with at least one scripting language (e.g., R, Python).
Ambition to own and take ownership of the reporting and analysis functions for our games.
The ability to tell a convincing story with data.
An innate curiosity and ability to look at large complex data sets and formulate meaningful conclusions.
Previous experience A/B testing and calculating statistical significance within a big data context (e.g., bootstrapping, permutation testing).
Strong written and oral communication skills.
Mobile, F2P, or idle game experience and interest is a HUGE plus!
YOU ARE:
Hungry, humble, and smart and can use these three pillars to impact you and those around you.
A mobile game fanatic. You are on top of the latest games, trends, and what’s happening in live events.
Entrepreneurial, self-motivated, and have the attitude to get things done.
A risk-taker, and gain your biggest learnings through them.
Empathic, compassionate, and curious.
Solution-oriented and data-driven.
Comfortable in an environment where priorities and plans change rapidly.
WE’RE BUILT ON THE FOUNDATIONS OF DIVERSITY AND INCLUSION
East Side Games are an equal opportunity employer that values diversity and inclusion. We welcome and encourage people of all backgrounds to apply, and will utilize the strengths you bring to foster your growth and the studio's growth.
If this sounds like everything you hoped for and more, and you’re enthused to build genre-defining narrative idle games, click the “Apply Here” button below. If now is not the right time for you but you know someone who would be a great match for us at East Side Games, check out our referral bonus here! Let’s build great games together.
We can’t wait to hear from you!
0geZvA4Oor",https://ca.indeed.com/rc/clk?jk=28c690603899b05c&fccid=e925e54c05b48845&vjs=3
121,Data Analyst,"Remote in Saint-Hubert, QC",Data Analyst (Remote opportunity),Techo-Bloc,"Company Description
At Techo-Bloc, we aren’t just paving patios – we’re paving the way for great careers! Founded on a culture of innovation, we manufacture landscaping products focused on design, durability and flair. Our growing team is seeking passionate people, ready to make an impact.
Intrigued? Come grow with us.
Why Work for Us
Techo Bloc offers its valued employees a competitive salary and a comprehensive benefits package. Here are a few of our perks:
Leaders who are invested in your success;
Have a dynamic job and evolving career path;
Develop your skills and grow;
Epic barbecues and Christmas parties;
Possibility of remote work;
Generous bonus program;
Snack filled kitchens;
Free parking;
Considerable referral bonuses;
Employee discounts on Techo-Bloc’s products;
Employee Assistance Program (EAP available 24/7);
English and French language courses available (if it’s a work requirement).

Job Description
Reporting to the Data science Manager, the Data Analyst will be a key member in the development and maintenance of all facets of reporting and data analysis. As a catalyst for continuous improvement initiatives, the Data Analyst will participate in process improvement throughout the company.
Main responsibilities:
Analyze business problems through data analysis and drive solutions;
Support cross-functional business partners with analytical insights and problem solving;
Design, develop, test and processes any related data of different systems such as Datawarehouse models, objects, applications, APIs, etc;
Analyze business initiatives to determine their impact and recommend changes that align with the business strategy;
Participate in the data migration project and propose ways to improve existing pipelines;
Ensure that formal and exhaustive documentation is produced for all development deliverables;
Automate data processing and implement qualitative monitoring in Python and R;
Communicating analysis results and making recommendations to different departments;
Developing data cleansing rules for the company.

Qualifications

Degree or certificate in a relevant field (e.g., Computer Science, Statistics, Engineering, Mathematics, Economics etc.) and/or successful completion of Statistics courses.
5+ years in progressive Data Analyst.
Hands on SQL and good understanding of entity relationship diagrams.
Substantial experience with data visualizing software (Power BI, Tableau, etc.)
Good knowledge of Python, shell script, and Windows PowerShell is a plus.
Experience with ETL solutions is a plus.
Strong quantitative analytical ability and great attention to details.
Additional Information
We thank all applicants for their interest; however, only those under consideration will be contacted.",https://ca.indeed.com/rc/clk?jk=5a12af421cc27980&fccid=429b653a20b59c98&vjs=3
